"Triplet","CancerTypes","Count"
"miR-424-5p/miR-152-3p/TRMT9B","CESC",1
"miR-424-5p/miR-188-3p/FGFR1","UCS",1
"miR-424-5p/miR-195-5p/BCL2L12","SKCM",1
"miR-424-5p/miR-362-3p/SLC7A2","STAD",1
"miR-651-5p/miR-7-5p/NRIP1","TGCT",1
"miR-654-3p/miR-17-5p/ZC3H12C","ESCA",1
"miR-424-5p/miR-362-3p/SOD2","SARC",1
"miR-424-5p/miR-505-5p/ADAMTS1","BLCA",1
"miR-424-5p/miR-654-5p/FEM1A","UCS",1
"miR-424-5p/miR-93-5p/RRAGD","BLCA",1
"miR-424-5p/miR-940/HYOU1","TGCT",1
"miR-425-3p/miR-130b-3p/PPARGC1A","STAD",1
"miR-425-5p/miR-431-3p/ZBTB7B","ESCA",1
"miR-429/miR-141-3p/ZEB1","MESO",1
"miR-429/miR-200a-3p/GREB1L","HNSC",1
"miR-654-5p/miR-146a-5p/ENTPD5","LIHC",1
"miR-654-5p/miR-411-5p/MIOX","LUAD",1
"miR-655-3p/miR-410-3p/TRIM2","UCS",1
"miR-655-3p/miR-493-5p/TRIM2","UCS",1
"miR-429/miR-200c-3p/ZFPM2","THYM",1
"miR-431-5p/miR-582-5p/ADRB1","SKCM",1
"miR-660-5p/miR-34b-5p/APLP2","UCS",1
"miR-664a-5p/miR-17-3p/SHROOM2","SKCM",1
"miR-432-5p/let-7b-5p/TUBB","THYM",1
"miR-664a-5p/miR-582-5p/RRM2","DLBC",1
"miR-665/miR-224-5p/CDCP1","TGCT",1
"miR-665/miR-299-3p/GREM1","TGCT",1
"miR-671-5p/miR-30c-2-3p/TMEM94","SKCM",1
"miR-671-5p/miR-362-3p/ZC3H12C","STAD",1
"miR-4326/miR-215-5p/GAB1","LUSC",1
"miR-4326/miR-629-5p/TXNIP","LIHC",1
"miR-450b-5p/miR-16-2-3p/SLC16A7","ACC",1
"miR-671-5p/miR-765/MYH9","SKCM",1
"miR-676-3p/miR-138-5p/LENG8","UCS",1
"miR-676-3p/miR-331-3p/E2F2","LGG",1
"miR-676-3p/miR-34b-3p/CPD","UCS",1
"miR-676-3p/miR-577/SMG1","CHOL",1
"miR-676-3p/miR-940/HYOU1","TGCT",1
"miR-450b-5p/miR-512-3p/TAOK1","THYM",1
"miR-452-5p/miR-130b-5p/RHOBTB3","ACC",1
"miR-676-3p/miR-96-5p/CAP1","PAAD",1
"miR-708-3p/miR-424-5p/KIF5C","UCS",1
"miR-7-1-3p/miR-1270/BACH2","UCEC",1
"miR-7-1-3p/miR-92b-3p/MBNL1","TGCT",1
"miR-454-3p/miR-326/NREP","SKCM",1
"miR-454-3p/miR-363-3p/ZNF711","SKCM",1
"miR-454-5p/miR-362-5p/EFNA5","STAD",1
"miR-744-5p/miR-642a-5p/ATP9A","SKCM",1
"miR-7-5p/miR-106a-5p/NBL1","THYM",1
"miR-455-3p/miR-20a-3p/DYNC1H1","SKCM",1
"miR-455-3p/miR-31-5p/MYADM","SKCM",1
"miR-455-5p/miR-127-5p/ATP13A3","ACC",1
"miR-483-3p/miR-19b-3p/FOSL2","SARC",1
"miR-7-5p/miR-10a-3p/ANO6","UCS",1
"miR-7-5p/miR-143-3p/SLC38A1","STAD",1
"miR-7-5p/miR-183-5p/KLF6","READ",1
"miR-7-5p/miR-18a-3p/NBL1","THYM",1
"miR-7-5p/miR-194-3p/S100A4","PAAD",1
"miR-7-5p/miR-200c-3p/NRIP1","SKCM",1
"miR-485-3p/miR-329-3p/PPARGC1A","MESO",1
"miR-486-5p/miR-1-3p/ZBTB9","ESCA",1
"miR-7-5p/miR-224-5p/CBL","TGCT",1
"miR-7-5p/miR-29a-3p/AMOT","BLCA",1
"miR-7-5p/miR-323b-3p/BTLA","ESCA",1
"miR-7-5p/miR-34a-5p/AXL","UCEC",1
"miR-7-5p/miR-378a-3p/FBN1","LIHC",1
"miR-7-5p/miR-425-5p/MYPN","STAD",1
"miR-7-5p/miR-548d-3p/TET3","TGCT",1
"miR-7-5p/miR-642a-5p/ATN1","MESO",1
"miR-7-5p/miR-760/ZC3H13","THYM",1
"miR-766-3p/miR-1243/KIFC1","LGG",1
"miR-766-3p/miR-130b-3p/PSAP","ACC",1
"miR-491-3p/miR-29c-3p/HOXA10","LGG",1
"miR-491-5p/miR-320b/CDK6","UCEC",1
"miR-494-3p/miR-1229-3p/ZNF460","SKCM",1
"miR-766-3p/miR-149-3p/ZNF490","UCS",1
"miR-766-3p/miR-182-5p/TSPAN4","THYM",1
"miR-766-3p/miR-505-5p/ADAMTS1","BLCA",1
"miR-873-5p/miR-494-3p/HOXA10","PCPG",1
"miR-874-3p/miR-125a-3p/TNC","SARC",1
"miR-874-3p/miR-193a-3p/CBX2","SKCM",1
"miR-494-3p/miR-130a-3p/PGM2L1","SKCM",1
"miR-495-3p/miR-134-5p/SREBF1","UCS",1
"miR-877-5p/miR-139-3p/MYO10","SKCM",1
"miR-92a-1-5p/miR-345-5p/DYNLL2","ACC",1
"miR-495-3p/miR-548f-3p/SFT2D2","UCS",1
"miR-497-5p/miR-149-5p/DUSP6","CESC",1
"miR-497-5p/miR-195-5p/ANLN","THYM",1
"miR-497-5p/miR-24-2-5p/SNTB2","ACC",1
"miR-497-5p/miR-302c-3p/ASH1L","TGCT",1
"miR-497-5p/miR-324-5p/ARHGDIA","SKCM",1
"miR-92b-3p/miR-20a-5p/SOBP","UCEC",1
"miR-92b-3p/miR-629-3p/SIK1","UCS",1
"miR-497-5p/miR-503-5p/DUS1L","SKCM",1
"miR-497-5p/miR-616-5p/CDKN1A","BLCA",1
"miR-92b-3p/miR-942-5p/VLDLR","ACC",1
"miR-93-3p/miR-1226-3p/PLXNA4","LUAD",1
"miR-497-5p/miR-98-5p/NR6A1","ACC",1
"miR-500a-5p/miR-340-5p/TCIM","SARC",1
"miR-93-3p/miR-141-3p/PRKAA2","BLCA",1
"miR-93-3p/miR-335-5p/ERC1","SKCM",1
"miR-500a-5p/miR-96-5p/NPTX1","BLCA",1
"miR-501-5p/miR-182-5p/SMARCD1","UCS",1
"miR-935/miR-410-3p/CDK1","LGG",1
"miR-93-5p/miR-133a-3p/FOXC1","STAD",1
"miR-93-5p/miR-17-5p/ANKRD29","SKCM",1
"miR-501-5p/miR-345-5p/PRSS23","SARC",1
"miR-501-5p/miR-378a-5p/SMAD7","UCS",1
"miR-93-5p/miR-17-5p/PBX1","SKCM",1
"miR-93-5p/miR-17-5p/SYNPO2L","SKCM",1
"miR-93-5p/miR-181a-5p/IGF2BP1","THYM",1
"miR-93-5p/miR-205-3p/SESN3","BLCA",1
"miR-93-5p/miR-20a-5p/PRRG4","SKCM",1
"miR-93-5p/miR-20a-5p/SLC24A2","THYM",1
"miR-93-5p/miR-20b-5p/RBP1","THYM",1
"miR-501-5p/miR-892a/HDGF","KICH",1
"miR-940/let-7c-5p/AATK","ESCA",1
"miR-940/miR-130a-3p/GTF2I","LIHC",1
"miR-940/miR-185-5p/ADD2","SARC",1
"miR-940/miR-200a-3p/CFL2","MESO",1
"miR-940/miR-2110/BRD4","SKCM",1
"miR-93-5p/miR-20b-5p/TGFB1I1","THYM",1
"miR-93-5p/miR-21-3p/CSGALNACT1","SKCM",1
"miR-939-5p/miR-10a-3p/CELSR2","LIHC",1
"miR-939-5p/miR-130a-3p/ATXN1","BLCA",1
"miR-939-5p/miR-143-3p/KLK10","UVM",1
"miR-939-5p/miR-148a-3p/CKB","ESCA",1
"miR-939-5p/miR-148a-3p/ZNF512B","ESCA",1
"miR-939-5p/miR-370-3p/CDCP1","DLBC",1
"miR-940/miR-224-5p/IGF2","HNSC",1
"miR-940/miR-26b-5p/CCND2","STAD",1
"miR-940/miR-30c-1-3p/ADAMTS1","BLCA",1
"miR-942-5p/miR-129-5p/PLOD2","COAD",1
"miR-942-5p/miR-676-3p/ARID5B","ACC",1
"miR-9-5p/let-7e-5p/MICAL2","SARC",1
"miR-9-5p/miR-218-5p/GALNT4","STAD",1
"miR-9-5p/miR-33a-3p/PXDN","THYM",1
"miR-9-5p/miR-93-5p/PRRX1","THYM",1
"miR-96-5p/miR-203a-3p/PRLR","PAAD",1
"miR-96-5p/miR-320c/SLC2A3","MESO",1
"miR-96-5p/miR-93-5p/SESN3","BLCA",1
"let-7c-5p/miR-143-5p/EPHA4","SARC",1
"let-7c-5p/miR-186-5p/SLCO5A1","SARC",1
"let-7c-5p/miR-190a-5p/FAT1","SARC",1
"let-7c-5p/miR-19a-3p/ARPC2","BLCA",1
"let-7c-5p/miR-203a-3p/MYC","LIHC",1
"let-7c-5p/miR-30b-3p/DPYSL5","SARC",1
"let-7c-5p/miR-455-5p/CEMIP2","SKCM",1
"let-7f-5p/let-7e-5p/ALCAM","SARC",1
"let-7f-5p/miR-20a-5p/EPHA4","LUAD",1
"let-7f-5p/miR-222-3p/PHF10","SARC",1
"let-7f-5p/miR-365a-3p/CCNE2","SARC",1
"let-7f-5p/miR-629-3p/KMT2D","LUAD",1
"miR-100-5p/miR-326/CASZ1","KIRC",1
"miR-100-5p/miR-452-5p/PAPPA","KIRC",1
"miR-101-3p/miR-424-5p/CDKN1A","UVM",1
"miR-103a-2-5p/miR-146b-5p/PTGS2","STAD",1
"miR-105-5p/miR-452-5p/ZNF121","ACC",1
"miR-105-5p/miR-651-5p/CDK6","BLCA",1
"miR-106a-5p/miR-141-3p/LRRN1","KIRP",1
"miR-106a-5p/miR-17-5p/SEMA4B","SKCM",1
"miR-106a-5p/miR-18a-3p/F3","UCEC",1
"miR-106a-5p/miR-20b-5p/CYBRD1","SARC",1
"miR-106a-5p/miR-363-3p/GATA6","ACC",1
"miR-106a-5p/miR-372-3p/GCNT4","TGCT",1
"miR-106a-5p/miR-9-5p/PALM2AKAP2","HNSC",1
"miR-106b-5p/miR-125a-3p/TAOK1","ESCA",1
"miR-106b-5p/miR-33a-5p/VLDLR","SARC",1
"miR-106b-5p/miR-744-5p/PPTC7","SARC",1
"miR-107/miR-1-3p/FLNB","ACC",1
"miR-10b-3p/miR-511-5p/KLF6","UVM",1
"miR-10b-5p/miR-212-3p/ZBTB18","SARC",1
"miR-1179/miR-493-5p/FBXL3","PCPG",1
"miR-1180-3p/miR-339-3p/MCL1","DLBC",1
"miR-1224-5p/miR-182-5p/RERE","ACC",1
"miR-1226-3p/miR-1262/KCNMB1","OV",1
"miR-124-3p/miR-497-5p/AKT3","TGCT",1
"miR-124-3p/miR-518e-3p/KLF9","TGCT",1
"miR-125a-5p/miR-34c-3p/BCAT1","THYM",1
"miR-125b-2-3p/miR-200c-3p/ERRFI1","SARC",1
"miR-125b-2-3p/miR-222-3p/SLC20A1","ACC",1
"miR-125b-2-3p/miR-2277-5p/AMOTL1","SARC",1
"miR-125b-5p/miR-106a-5p/SEMA4B","UCEC",1
"miR-125b-5p/miR-142-3p/FAM222B","SKCM",1
"miR-125b-5p/miR-181c-5p/TFRC","THYM",1
"miR-125b-5p/miR-221-3p/TRIM71","THYM",1
"miR-125b-5p/miR-324-3p/FAM102A","ESCA",1
"miR-125b-5p/miR-539-5p/SOX4","THYM",1
"miR-125b-5p/miR-580-3p/PARD6B","COAD",1
"miR-125b-5p/miR-629-3p/NEGR1","SARC",1
"miR-125b-5p/miR-92b-3p/EDEM1","THYM",1
"miR-126-5p/miR-181c-5p/NCAPG","LGG",1
"miR-1266-5p/miR-125b-5p/GIGYF1","ACC",1
"miR-1270/miR-877-5p/MAN1A1","COAD",1
"miR-1271-5p/miR-23a-5p/RHOB","STAD",1
"miR-1271-5p/miR-500a-5p/TACC1","BLCA",1
"miR-1271-5p/miR-940/CCND2","STAD",1
"miR-1276/miR-378a-3p/EZH1","UCS",1
"miR-128-3p/miR-15a-5p/PAPPA","THYM",1
"miR-128-3p/miR-616-5p/SOX11","THYM",1
"miR-1287-5p/miR-125b-5p/C15orf39","SKCM",1
"miR-1287-5p/miR-744-5p/NOTCH2","SKCM",1
"miR-129-2-3p/miR-10b-5p/PDCD4","UVM",1
"miR-129-5p/miR-194-5p/OSTM1","TGCT",1
"miR-129-5p/miR-29c-3p/H4C3","LGG",1
"miR-129-5p/miR-338-3p/SH3BP2","ACC",1
"miR-1296-5p/miR-330-5p/BCL2L2","SKCM",1
"miR-1304-5p/miR-330-5p/MYH15","SKCM",1
"miR-1305/miR-935/TXNIP","TGCT",1
"miR-1306-3p/let-7c-5p/TFAP2A","UCS",1
"miR-1306-3p/miR-760/TRPS1","DLBC",1
"miR-1307-3p/miR-148a-3p/OPTN","SARC",1
"miR-130a-3p/miR-106a-5p/VLDLR","LIHC",1
"miR-130a-3p/miR-17-5p/MAL2","UCS",1
"miR-130a-3p/miR-194-3p/GPRC5A","SARC",1
"miR-130a-3p/miR-200b-3p/ACSL4","OV",1
"miR-130a-3p/miR-27a-5p/FN1","STAD",1
"miR-130a-3p/miR-301b-3p/PRRG4","UCS",1
"miR-130a-3p/miR-301b-3p/SFT2D2","UCS",1
"miR-130a-3p/miR-362-5p/SLC7A11","HNSC",1
"miR-130a-5p/miR-1226-3p/VAV3","UCEC",1
"miR-130b-3p/miR-17-5p/RNF125","LUSC",1
"miR-130b-3p/miR-2355-5p/ZMAT3","ACC",1
"miR-130b-3p/miR-301a-3p/PTPRD","UCEC",1
"miR-130b-3p/miR-34b-3p/NFIA","SARC",1
"miR-130b-3p/miR-497-5p/PDE4DIP","ACC",1
"miR-130b-5p/miR-218-5p/BBX","UCS",1
"miR-130b-5p/miR-643/ZNF704","TGCT",1
"miR-132-5p/miR-493-3p/DUSP1","THYM",1
"miR-133a-3p/miR-1-3p/MKI67","LGG",1
"miR-134-5p/miR-135b-5p/TXNIP","TGCT",1
"miR-135b-5p/miR-139-5p/KCNQ5","KIRP",1
"miR-135b-5p/miR-18a-5p/SCYL3","THYM",1
"miR-135b-5p/miR-20a-5p/ZNF217","THYM",1
"miR-136-5p/miR-127-5p/STC2","BRCA",1
"miR-136-5p/miR-214-3p/CDC42BPB","DLBC",1
"miR-138-5p/miR-182-5p/ELL2","MESO",1
"miR-138-5p/miR-18a-3p/DIRAS1","HNSC",1
"miR-138-5p/miR-499a-3p/DLC1","TGCT",1
"miR-139-5p/miR-185-3p/SPRY4","SKCM",1
"miR-1-3p/miR-138-5p/PFN2","PCPG",1
"miR-1-3p/miR-143-3p/COMMD2","SKCM",1
"miR-1-3p/miR-362-3p/TSPAN1","UCS",1
"miR-1-3p/miR-424-5p/NUP210","UCS",1
"miR-141-3p/miR-1224-5p/FGFR1","UCS",1
"miR-141-3p/miR-136-3p/TGFB2","ACC",1
"miR-141-3p/miR-425-5p/PRKAR1A","UCS",1
"miR-141-5p/let-7g-3p/IRS2","STAD",1
"miR-141-5p/miR-29b-1-5p/ST3GAL1","SKCM",1
"miR-141-5p/miR-486-3p/CCND1","TGCT",1
"miR-141-5p/miR-497-5p/ANLN","BLCA",1
"miR-141-5p/miR-629-3p/ZNF711","KIRC",1
"miR-142-5p/miR-3170/CCND1","ESCA",1
"miR-142-5p/miR-9-5p/CD109","TGCT",1
"miR-143-3p/let-7c-5p/LYN","ESCA",1
"miR-143-3p/let-7c-5p/MLLT10","SKCM",1
"miR-143-3p/miR-30b-5p/ZNF711","LUAD",1
"miR-143-3p/miR-3934-5p/HSPH1","SKCM",1
"miR-143-5p/miR-455-3p/BTLA","KIRC",1
"miR-143-5p/miR-766-3p/AHNAK","SARC",1
"miR-144-3p/miR-100-3p/FGF2","THCA",1
"miR-144-5p/miR-30a-3p/HS3ST1","UCS",1
"miR-144-5p/miR-30e-5p/SOBP","UVM",1
"miR-145-5p/miR-29c-3p/HIF1A","SKCM",1
"miR-145-5p/miR-942-5p/RORA","SARC",1
"miR-146a-5p/miR-940/TSPAN14","KICH",1
"miR-146b-5p/miR-21-5p/MMP16","SARC",1
"miR-148a-3p/miR-432-5p/LTBP1","SARC",1
"miR-148a-5p/miR-182-5p/AKAP11","PCPG",1
"miR-149-3p/miR-188-3p/FGFR1","UCS",1
"miR-149-3p/miR-30c-2-3p/DUSP4","UCS",1
"miR-149-5p/miR-141-3p/MATR3","SARC",1
"miR-149-5p/miR-142-5p/DDB1","ACC",1
"miR-149-5p/miR-143-3p/SIPA1L3","PCPG",1
"miR-99a-5p/miR-192-5p/GRHL1","TGCT",1
"miR-9-3p/miR-9-5p/CDH1","SKCM",1
"let-7a-2-3p/miR-301b-3p/KCNB1","ACC",1
"let-7b-5p/miR-125b-5p/IKZF2","THYM",1
"let-7b-5p/miR-3652/SPECC1","THYM",1
"let-7b-5p/miR-516a-5p/MYC","THYM",1
"let-7b-5p/miR-889-3p/LMNB1","THYM",1
"let-7b-5p/miR-96-5p/PDE7A","THYM",1
"let-7c-5p/let-7e-5p/IFI44L","SARC",1
"let-7c-5p/miR-1262/SALL4","OV",1
"let-7c-5p/miR-146a-5p/TMPPE","ESCA",1
"let-7c-5p/miR-19a-3p/MYC","LIHC",1
"let-7c-5p/miR-219a-1-3p/LY6K","TGCT",1
"let-7c-5p/miR-96-5p/TGFBR1","ESCA",1
"let-7e-5p/miR-19b-3p/PRLR","SARC",1
"let-7e-5p/miR-582-5p/GPRC5A","TGCT",1
"let-7e-5p/miR-708-5p/SMAP2","SARC",1
"let-7f-5p/let-7c-5p/IFI44L","SARC",1
"let-7f-5p/miR-142-3p/EP400","LUAD",1
"let-7f-5p/miR-20a-5p/CCDC71L","LUAD",1
"let-7g-3p/miR-20b-5p/KCNB1","LUAD",1
"miR-100-5p/miR-155-5p/MED12","SKCM",1
"miR-101-3p/miR-106a-5p/CDKN1A","UVM",1
"miR-101-3p/miR-130a-3p/DSC2","SKCM",1
"miR-103a-2-5p/miR-125b-5p/PIP5K1C","SKCM",1
"miR-103a-2-5p/miR-19a-3p/SV2A","SARC",1
"miR-105-5p/miR-142-5p/CDK6","ACC",1
"miR-106a-5p/miR-130a-5p/TGFBR3","ESCA",1
"miR-106a-5p/miR-181d-5p/NSD1","TGCT",1
"miR-106a-5p/miR-20b-5p/CSRNP3","BLCA",1
"miR-106a-5p/miR-2355-3p/AKT3","CESC",1
"miR-106a-5p/miR-424-5p/SOD2","SARC",1
"miR-106a-5p/miR-495-3p/RUNX3","UVM",1
"miR-106a-5p/miR-520d-3p/ABHD15","TGCT",1
"miR-106a-5p/miR-520d-3p/MICA","TGCT",1
"miR-106a-5p/miR-526b-3p/KCNMB1","TGCT",1
"miR-106a-5p/miR-628-5p/FRK","SARC",1
"miR-106a-5p/miR-654-3p/MYLIP","SKCM",1
"miR-106a-5p/miR-942-5p/CREBRF","ESCA",1
"miR-106b-5p/miR-130b-3p/ATP2A2","SARC",1
"miR-106b-5p/miR-148a-5p/KLF12","ESCA",1
"miR-106b-5p/miR-150-5p/MYLK3","SARC",1
"miR-107/miR-199a-5p/FGD4","ACC",1
"miR-10b-5p/miR-301a-3p/HOXB3","UCEC",1
"miR-1224-5p/miR-204-5p/WEE1","ACC",1
"miR-1226-3p/miR-1227-3p/AHNAK","COAD",1
"miR-1226-3p/miR-424-5p/SACS","KIRP",1
"miR-1226-3p/miR-486-3p/AHNAK","READ",1
"miR-1228-3p/miR-424-5p/ETS1","COAD",1
"miR-1237-3p/miR-188-5p/IL2RA","READ",1
"miR-124-3p/miR-520d-5p/EGR1","TGCT",1
"miR-1248/miR-29a-3p/MYC","TGCT",1
"miR-1249-3p/miR-17-5p/ANKRD33B","SARC",1
"miR-125a-3p/miR-3199/BTG2","BLCA",1
"miR-125b-2-3p/miR-374b-3p/TAOK1","UVM",1
"miR-125b-5p/miR-142-3p/NME1","SKCM",1
"miR-125b-5p/miR-192-3p/GPSM2","SARC",1
"miR-125b-5p/miR-20b-5p/FBXO10","KICH",1
"miR-125b-5p/miR-3065-3p/GPSM2","SARC",1
"miR-125b-5p/miR-369-3p/SOX4","THYM",1
"miR-125b-5p/miR-556-5p/CEMIP2","UCEC",1
"miR-125b-5p/miR-9-5p/SOD2","CESC",1
"miR-1262/miR-1226-3p/UNC5B","BLCA",1
"miR-126-3p/miR-33a-5p/IRS2","STAD",1
"miR-126-5p/miR-29a-3p/WEE1","SKCM",1
"miR-1266-5p/miR-125a-3p/BTG2","COAD",1
"miR-1266-5p/miR-218-5p/POFUT1","STAD",1
"miR-1271-5p/miR-149-3p/CCL22","TGCT",1
"miR-1271-5p/miR-182-5p/IL31RA","DLBC",1
"miR-1271-5p/miR-193b-3p/DDAH1","BLCA",1
"miR-1271-5p/miR-2355-5p/CCND2","ESCA",1
"miR-1271-5p/miR-9-3p/PPP1R12A","SARC",1
"miR-127-5p/miR-205-5p/AHNAK","TGCT",1
"miR-127-5p/miR-485-5p/C3","TGCT",1
"miR-127-5p/miR-96-5p/SLFN5","TGCT",1
"miR-1276/miR-301b-3p/CPEB4","COAD",1
"miR-1287-5p/miR-625-5p/ADGRL1","CESC",1
"miR-129-5p/miR-193a-3p/MAP3K3","SKCM",1
"miR-129-5p/miR-196a-5p/DST","CESC",1
"miR-129-5p/miR-9-3p/ABCB1","ESCA",1
"miR-1296-5p/miR-19a-3p/PALM2AKAP2","SARC",1
"miR-1296-5p/miR-19b-3p/PALM2AKAP2","SARC",1
"miR-1301-3p/miR-671-5p/MAFK","SARC",1
"miR-1301-3p/miR-92a-3p/MAFK","SARC",1
"miR-1304-5p/miR-550a-5p/BPTF","SKCM",1
"miR-1305/miR-376a-3p/E2F3","ACC",1
"miR-1307-3p/miR-1301-3p/NPTXR","BLCA",1
"miR-130a-3p/miR-17-5p/CCDC71L","UCS",1
"miR-130a-3p/miR-17-5p/FEM1C","UCS",1
"miR-130a-3p/miR-874-3p/ESR1","SARC",1
"miR-130a-5p/let-7c-5p/MYOF","HNSC",1
"miR-130a-5p/miR-29c-3p/WEE1","UVM",1
"miR-130a-5p/miR-760/H2BC21","UCEC",1
"miR-130b-3p/miR-182-5p/NPTX1","ESCA",1
"miR-130b-3p/miR-20a-5p/PRRG4","UCS",1
"miR-130b-3p/miR-215-5p/PRNP","LIHC",1
"miR-130b-3p/miR-424-5p/CD274","UCS",1
"miR-130b-5p/miR-129-5p/MAGT1","DLBC",1
"miR-130b-5p/miR-139-5p/TRAF6","SKCM",1
"miR-130b-5p/miR-195-5p/CREG1","SARC",1
"miR-130b-5p/miR-19b-3p/DPYSL5","SARC",1
"miR-130b-5p/miR-20b-3p/ZBTB8B","THYM",1
"miR-130b-5p/miR-301b-3p/IKZF2","UCS",1
"miR-130b-5p/miR-33a-5p/SPTBN1","ESCA",1
"miR-130b-5p/miR-505-3p/MYBPC1","BRCA",1
"miR-132-3p/miR-212-3p/OAS2","SARC",1
"miR-133a-3p/miR-145-5p/MKI67","LGG",1
"miR-133a-3p/miR-150-5p/ABHD18","DLBC",1
"miR-133a-3p/miR-34a-5p/NDRG1","SARC",1
"miR-133a-3p/miR-874-3p/CELSR2","BLCA",1
"miR-134-5p/miR-1226-3p/ARHGEF28","SARC",1
"miR-135b-5p/miR-365a-3p/PAPOLA","SKCM",1
"miR-135b-5p/miR-497-3p/PRRC2C","THYM",1
"miR-135b-5p/miR-935/TXNIP","UCEC",1
"miR-136-5p/miR-1-3p/STX12","SARC",1
"miR-136-5p/miR-181a-2-3p/THBS1","SARC",1
"miR-136-5p/miR-20b-3p/ZNF217","KICH",1
"miR-138-5p/miR-20b-5p/TSKU","SKCM",1
"miR-138-5p/miR-3065-3p/RPL8","TGCT",1
"miR-138-5p/miR-3065-5p/WASF3","CESC",1
"miR-138-5p/miR-30b-5p/TPM4","DLBC",1
"miR-139-5p/miR-146b-5p/TPD52","CHOL",1
"miR-1-3p/miR-106a-5p/HSP90B1","SKCM",1
"miR-1-3p/miR-1226-3p/NR6A1","SKCM",1
"miR-1-3p/miR-143-3p/KRAS","SKCM",1
"miR-141-3p/let-7c-5p/IL6R","SARC",1
"miR-141-3p/let-7e-5p/CCNE2","SARC",1
"miR-141-3p/miR-19b-3p/GREB1L","HNSC",1
"miR-141-3p/miR-218-5p/SIX4","ACC",1
"miR-141-3p/miR-3065-5p/SERINC1","UCS",1
"miR-141-3p/miR-92b-3p/EPM2AIP1","TGCT",1
"miR-141-5p/miR-145-5p/ANPEP","KIRP",1
"miR-141-5p/miR-326/P4HB","MESO",1
"miR-141-5p/miR-33a-3p/JMJD1C","KICH",1
"miR-141-5p/miR-942-5p/SPIB","STAD",1
"miR-141-5p/miR-96-5p/PRUNE2","KIRP",1
"miR-142-5p/miR-340-5p/ZNF281","SKCM",1
"miR-142-5p/miR-92a-3p/ITGAV","SARC",1
"miR-143-3p/miR-320b/HSPA4L","UVM",1
"miR-145-5p/miR-148a-3p/ASPH","STAD",1
"miR-145-5p/miR-192-5p/MIB1","STAD",1
"miR-145-5p/miR-192-5p/SP4","STAD",1
"miR-146a-5p/miR-196b-5p/RHOBTB3","PAAD",1
"miR-146a-5p/miR-378a-3p/DDHD1","SKCM",1
"miR-148a-3p/miR-155-5p/IL6ST","STAD",1
"miR-148a-3p/miR-186-5p/MAP3K9","SARC",1
"miR-148a-3p/miR-889-3p/CYP1B1","SARC",1
"miR-148a-5p/miR-21-3p/MAP1B","BLCA",1
"miR-148a-5p/miR-26b-3p/KCND3","STAD",1
"miR-148a-5p/miR-363-3p/ASH1L","PCPG",1
"miR-148a-5p/miR-9-5p/RORA","KIRP",1
"miR-143-3p/miR-421/JMJD1C","STAD",1
"miR-143-5p/miR-17-5p/GPI","SKCM",1
"miR-143-5p/miR-200c-3p/SQSTM1","LIHC",1
"miR-143-5p/miR-2355-5p/CGN","SKCM",1
"miR-143-5p/miR-432-5p/PSD3","UVM",1
"miR-144-3p/miR-222-5p/FGF2","BLCA",1
"miR-144-3p/miR-7-5p/HOXA10","LGG",1
"miR-145-3p/miR-20b-5p/ABHD2","STAD",1
"miR-145-3p/miR-27a-3p/AGO2","SKCM",1
"miR-145-5p/let-7f-5p/HMGA1","LUAD",1
"miR-145-5p/let-7g-3p/LARP1","SKCM",1
"miR-148b-5p/miR-141-3p/PRKAA2","BLCA",1
"miR-149-5p/miR-182-5p/PALM2AKAP2","HNSC",1
"miR-145-5p/miR-125b-5p/ARF6","SARC",1
"miR-200c-3p/miR-942-5p/VLDLR","BLCA",1
"miR-200c-5p/miR-33a-3p/ZC3H12C","STAD",1
"miR-203a-3p/miR-192-5p/FGF2","PAAD",1
"miR-203a-3p/miR-210-3p/AHNAK","PCPG",1
"miR-204-5p/let-7b-5p/PLAG1","UCS",1
"miR-204-5p/miR-150-5p/LDLR","KIRC",1
"miR-204-5p/miR-34a-5p/KMT2D","KICH",1
"miR-204-5p/miR-34a-5p/ST7","KICH",1
"miR-204-5p/miR-497-5p/CCND2","TGCT",1
"miR-205-3p/miR-106a-5p/LUZP2","TGCT",1
"miR-205-3p/miR-130b-3p/HRK","BLCA",1
"miR-205-5p/let-7e-5p/LYN","TGCT",1
"miR-205-5p/miR-31-5p/NEK9","UCS",1
"miR-206/miR-95-3p/CCND1","UCS",1
"miR-20a-3p/miR-193b-3p/TNFRSF21","SARC",1
"miR-20a-3p/miR-20a-5p/TNFRSF21","SARC",1
"miR-20a-3p/miR-889-3p/AQP3","CESC",1
"miR-20a-5p/miR-106a-5p/RASL11B","UVM",1
"miR-149-5p/miR-199b-3p/SGPL1","PCPG",1
"miR-149-5p/miR-338-5p/HOXA10","LGG",1
"miR-150-3p/miR-212-3p/VMP1","THYM",1
"miR-150-5p/miR-144-3p/CBX5","MESO",1
"miR-150-5p/miR-30a-3p/HS3ST1","UVM",1
"miR-150-5p/miR-342-3p/FOSL2","DLBC",1
"miR-1538/miR-1291/SLC2A1","TGCT",1
"miR-1538/miR-663a/NKX2-5","TGCT",1
"miR-155-5p/miR-130b-5p/STK24","ESCA",1
"miR-20a-5p/miR-132-5p/BTG2","BLCA",1
"miR-20a-5p/miR-17-5p/CCL5","UCS",1
