"entrezgene_id","hgnc_symbol","mirna1","mirna2","Two_Var_XZ","Two_Var_YZ","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","median1","median2","mRNA_pvalue","mRNA_logFC"
5493,"PPL","hsa-mir-340-5p","hsa-mir-125b-5p",0.096,0.045,0,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/30779064'>PubMedLink</a>","NA","NA"," tarbase "," tarbase ",16.6464748990289,14.1395977876589,0.355244797588781,-0.238261081063598
5565,"PRKAB2","hsa-mir-19b-1-5p","hsa-let-7c-5p",0.046,0.013,0,FALSE,"NA","NA","NA"," tarbase "," tarbase ",18.5168383135313,17.3792928652597,0.961747798174567,-0.0116700060564222
5569,"PKIA","hsa-mir-125a-3p","hsa-mir-20a-5p",0.095,0.199,5e-04,FALSE,"NA","NA","NA"," tarbase "," tarbase ",17.2037768220736,16.1440498847103,0.67638016043789,-0.10661593710181
5618,"PRLR","hsa-mir-15b-3p","hsa-let-7e-5p",0.6855,0.0125,0.0015,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/8954126'>PubMedLink</a>"," tarbase "," tarbase ",15.3269522313444,13.1492355781358,0.459931208819503,-0.204903542904198
5618,"PRLR","hsa-mir-17-5p","hsa-let-7e-5p",0.0455,0.021,0.0025,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/30302813'>PubMedLink</a>","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/8954126'>PubMedLink</a>"," tarbase "," tarbase ",14.6431339968761,12.7696692419248,0.459931208819503,-0.204903542904198
5618,"PRLR","hsa-mir-183-5p","hsa-mir-19a-3p",0.027,0.1015,0.0055,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/8954126'>PubMedLink</a>"," tarbase "," tarbase ",13.7970982713852,12.0707353757686,0.459931208819503,-0.204903542904198
5618,"PRLR","hsa-mir-19b-3p","hsa-let-7e-5p",0.0125,0.0165,0.008,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/8954126'>PubMedLink</a>"," tarbase "," tarbase ",14.5693590817742,12.7754441082672,0.459931208819503,-0.204903542904198
5618,"PRLR","hsa-mir-19b-3p","hsa-mir-19a-3p",0.0165,0.0735,0.001,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/8954126'>PubMedLink</a>"," tarbase "," tarbase ",12.9779502269213,11.117475629823,0.459931208819503,-0.204903542904198
5738,"PTGFRN","hsa-mir-33a-5p","hsa-mir-139-5p",0.0215,0.0775,5e-04,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/26622808'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gSARC/29673587'>PubMedLink</a>","NA"," tarbase ","mirtarbase  ",19.877661700961,18.4943987569051,0.777634198275135,0.0671410996902717
5743,"PTGS2","hsa-mir-7-1-3p","hsa-mir-181a-5p",0.0625,0.1995,0,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/12024286'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12024286'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15120641'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16289620'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16818639'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16956425'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17536311'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18078766'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18797196'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20178602'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20876365'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20926002'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21236332'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21375766'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21874258'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21874258'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21874258'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21874258'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22922684'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23523690'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26476537'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28053596'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29884091'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30761249'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31485669'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9661070'>PubMedLink</a>"," tarbase ","mirtarbase tarbase ",14.0723295923676,12.6091725988496,0.260546416404119,-0.290976647769847
5753,"PTK6","hsa-mir-34a-5p","hsa-mir-766-3p",0.717,0.0525,0.0065,FALSE,"NA","NA","NA"," tarbase ","mirtarbase  ",13.1998271680586,12.1479797977261,0.773326011405821,0.0832246965974274
5822,"PWP2","hsa-mir-221-5p","hsa-mir-146a-5p",0.2505,0.4245,0.002,FALSE,"NA","NA","NA"," tarbase "," tarbase ",12.9138713704728,10.1311350998454,0.0794602785795622,0.605232110271479
6092,"ROBO2","hsa-mir-421","hsa-mir-145-5p",0.7555,0.0325,0.005,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/26758431'>PubMedLink</a>","NA","NA"," tarbase ","mirtarbase tarbase ",14.2802554410402,11.7471766631609,0.608529541441672,-0.238217790339003
6095,"RORA","hsa-mir-145-5p","hsa-mir-20a-5p",0.2385,0.247,0.0065,TRUE,"NA","NA","NA"," tarbase ","mirtarbase tarbase ",15.3913869973285,13.3766409447144,0.942709790317109,-0.0190242365533921
6095,"RORA","hsa-mir-145-5p","hsa-mir-942-5p",0.229,0.652,0.0055,TRUE,"NA","NA","NA"," tarbase ","mirtarbase  ",15.0388504714298,13.5928428066314,0.942709790317109,-0.0190242365533921
6095,"RORA","hsa-mir-532-5p","hsa-mir-582-5p",0.471,0.7705,0.002,TRUE,"NA","NA","NA"," tarbase "," tarbase ",15.8792948272683,14.6722935694642,0.942709790317109,-0.0190242365533921
6160,"RPL31","hsa-mir-23b-3p","hsa-mir-628-5p",0.033,0.0595,0.0025,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/31097683'>PubMedLink</a>","NA","NA"," tarbase "," tarbase ",22.1556703590589,20.9662854276917,0.972171698129434,-0.0076935453740326
6328,"SCN3A","hsa-mir-100-5p","hsa-mir-99a-5p",0.619,0.084,0.004,FALSE,"NA","NA","NA"," tarbase "," tarbase ",11.6958330160053,9.32943433618824,0.693871921949528,-0.17644390469234
6480,"ST6GAL1","hsa-mir-34a-5p","hsa-mir-21-5p",0.0525,0.2705,0.0095,FALSE,"NA","NA","NA"," tarbase ","mirtarbase tarbase ",17.6329227953417,16.1057368710451,0.64204306709567,-0.113227155156932
6480,"ST6GAL1","hsa-mir-34a-5p","hsa-mir-221-5p",0.058,0.179,0.0035,FALSE,"NA","NA","NA"," tarbase "," tarbase ",17.5019726147547,16.0233621160857,0.64204306709567,-0.113227155156932
6480,"ST6GAL1","hsa-mir-34a-5p","hsa-mir-335-5p",0.055,0.095,0,FALSE,"NA","NA","NA"," tarbase ","mirtarbase tarbase ",17.6832045393896,16.2119653711761,0.64204306709567,-0.113227155156932
6513,"SLC2A1","hsa-mir-484","hsa-mir-34a-5p",0.1145,0.1155,0.0055,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/17043658'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20854211'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21321933'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24502553'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28547952'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28781680'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29501533'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31423193'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31537060'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31802912'>PubMedLink</a>","mirtarbase tarbase "," tarbase ",18.1071413772971,17.0904246719411,0.676945224830381,0.103208901593335
6542,"SLC7A2","hsa-mir-141-3p","hsa-mir-194-3p",0.2295,0.2735,0.0035,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/29251328'>PubMedLink</a>","NA","NA"," tarbase "," tarbase ",16.1527612571686,13.9041268258487,0.956664421451462,-0.0140768050881231
6542,"SLC7A2","hsa-mir-425-5p","hsa-mir-452-3p",0.125,0.3395,0.004,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/30986552'>PubMedLink</a>","NA","NA"," tarbase ","mirtarbase tarbase ",16.7404019245631,15.6091764203338,0.956664421451462,-0.0140768050881231
6542,"SLC7A2","hsa-mir-452-3p","hsa-let-7a-3p",0.3435,0.196,0.003,FALSE,"NA","NA","NA","mirtarbase tarbase "," tarbase ",16.6365019191105,14.3512352360046,0.956664421451462,-0.0140768050881231
6542,"SLC7A2","hsa-mir-452-3p","hsa-mir-29b-2-5p",0.3685,0.1815,0.002,FALSE,"NA","NA","NA","mirtarbase tarbase ","mirtarbase  ",16.6164791929507,14.5838334574944,0.956664421451462,-0.0140768050881231
6542,"SLC7A2","hsa-mir-651-5p","hsa-mir-497-5p",0.102,0.345,0.007,FALSE,"NA","NA","NA","mirtarbase  "," tarbase ",16.1527612571686,13.4371417760104,0.956664421451462,-0.0140768050881231
6571,"SLC18A2","hsa-mir-15b-5p","hsa-mir-497-5p",0.015,0.0145,0.0045,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/30093112'>PubMedLink</a>","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/27987181'>PubMedLink</a>"," tarbase "," tarbase ",11.1476261952145,9.86704370759043,0.941133770613056,-0.0249846135817672
6648,"SOD2","hsa-let-7f-5p","hsa-mir-200a-5p",0.2025,0.017,0.0095,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/12580960'>PubMedLink</a>","mirtarbase tarbase ","mirtarbase  ",19.7878978994122,18.6830267854026,0.911173999800804,-0.0259773295596812
6648,"SOD2","hsa-mir-106a-5p","hsa-mir-424-5p",0.6235,0.0205,0.0015,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/12580960'>PubMedLink</a>","mirtarbase tarbase "," tarbase ",19.8435177852953,18.4669412248379,0.911173999800804,-0.0259773295596812
6648,"SOD2","hsa-mir-106b-5p","hsa-mir-424-5p",0.027,0.018,0,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/12580960'>PubMedLink</a>","mirtarbase tarbase "," tarbase ",19.8435177852953,18.3484840299242,0.911173999800804,-0.0259773295596812
6648,"SOD2","hsa-mir-144-5p","hsa-mir-501-3p",0.0425,0.0585,0,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/12580960'>PubMedLink</a>","mirtarbase  ","mirtarbase  ",19.9100305849525,18.4728839331058,0.911173999800804,-0.0259773295596812
6648,"SOD2","hsa-mir-188-3p","hsa-mir-3065-3p",0.095,0.014,0.004,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/12580960'>PubMedLink</a>"," tarbase "," tarbase ",19.5203193083153,17.4597095883227,0.911173999800804,-0.0259773295596812
6648,"SOD2","hsa-mir-188-3p","hsa-mir-424-5p",0.11,0.013,0,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/12580960'>PubMedLink</a>"," tarbase "," tarbase ",19.9407287785815,18.9118732412681,0.911173999800804,-0.0259773295596812
6648,"SOD2","hsa-mir-188-3p","hsa-mir-7-1-3p",0.0865,0.1965,0.0075,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/12580960'>PubMedLink</a>"," tarbase "," tarbase ",19.6226268152911,18.3680947070044,0.911173999800804,-0.0259773295596812
6648,"SOD2","hsa-mir-20a-5p","hsa-let-7c-5p",0.011,0.0225,0.0085,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/12580960'>PubMedLink</a>","mirtarbase tarbase ","mirtarbase  ",19.7724705409107,17.6636761247982,0.911173999800804,-0.0259773295596812
6648,"SOD2","hsa-mir-20a-5p","hsa-mir-340-5p",0.0145,0.053,0.0025,FALSE,"NA","<a href='https://pubmed.ncbi.nlm.nih.gSARC/30779064'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/12580960'>PubMedLink</a>","mirtarbase tarbase ","mirtarbase tarbase ",19.6560547914357,18.0267789870384,0.911173999800804,-0.0259773295596812
6648,"SOD2","hsa-mir-21-3p","hsa-mir-338-5p",0.5135,0.3775,0.0035,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/12580960'>PubMedLink</a>"," tarbase "," tarbase ",19.783475109319,18.71741649606,0.911173999800804,-0.0259773295596812
6648,"SOD2","hsa-mir-21-3p","hsa-mir-340-5p",0.4835,0.0465,0.0055,FALSE,"NA","<a href='https://pubmed.ncbi.nlm.nih.gSARC/30779064'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/12580960'>PubMedLink</a>"," tarbase ","mirtarbase tarbase ",19.4587623194015,18.4390724750201,0.911173999800804,-0.0259773295596812
6648,"SOD2","hsa-mir-21-3p","hsa-mir-500a-3p",0.5585,0.129,0,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/12580960'>PubMedLink</a>"," tarbase ","mirtarbase tarbase ",19.7417857015622,18.6954966444838,0.911173999800804,-0.0259773295596812
6648,"SOD2","hsa-mir-212-3p","hsa-mir-3065-3p",0.028,0.0175,0.004,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/12580960'>PubMedLink</a>","mirtarbase tarbase "," tarbase ",19.3515816271061,17.3375282371271,0.911173999800804,-0.0259773295596812
6648,"SOD2","hsa-mir-212-3p","hsa-mir-331-3p",0.0365,0.0125,0.003,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/12580960'>PubMedLink</a>","mirtarbase tarbase "," tarbase ",19.6226268152911,18.1103373420937,0.911173999800804,-0.0259773295596812
6648,"SOD2","hsa-mir-212-3p","hsa-mir-424-5p",0.0315,0.016,0,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/12580960'>PubMedLink</a>","mirtarbase tarbase "," tarbase ",19.7417857015622,18.2820701822122,0.911173999800804,-0.0259773295596812
6648,"SOD2","hsa-mir-212-3p","hsa-mir-425-5p",0.0305,0.044,0.0035,FALSE,"NA","<a href='https://pubmed.ncbi.nlm.nih.gSARC/30986552'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/12580960'>PubMedLink</a>","mirtarbase tarbase ","mirtarbase tarbase ",19.8635316612077,18.605978388014,0.911173999800804,-0.0259773295596812
6648,"SOD2","hsa-mir-24-2-5p","hsa-mir-106a-5p",0.0545,0.6485,5e-04,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/12580960'>PubMedLink</a>"," tarbase ","mirtarbase tarbase ",19.8921232819384,18.6551323554354,0.911173999800804,-0.0259773295596812
6648,"SOD2","hsa-mir-30a-3p","hsa-mir-212-3p",0.5275,0.0435,0,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/12580960'>PubMedLink</a>"," tarbase ","mirtarbase tarbase ",19.078085412999,17.8948609210951,0.911173999800804,-0.0259773295596812
6648,"SOD2","hsa-mir-330-3p","hsa-let-7f-5p",0.0165,0.2315,0.003,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/12580960'>PubMedLink</a>"," tarbase ","mirtarbase tarbase ",19.4731725536375,17.8068196773408,0.911173999800804,-0.0259773295596812
6648,"SOD2","hsa-mir-330-3p","hsa-mir-188-3p",0.0215,0.0655,0.005,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/12580960'>PubMedLink</a>"," tarbase "," tarbase ",19.7417857015622,17.7697435312546,0.911173999800804,-0.0259773295596812
6648,"SOD2","hsa-mir-330-3p","hsa-mir-212-3p",0.023,0.0355,0.0015,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/12580960'>PubMedLink</a>"," tarbase ","mirtarbase tarbase ",19.7348470229604,17.7228084157403,0.911173999800804,-0.0259773295596812
6648,"SOD2","hsa-mir-330-3p","hsa-mir-3065-3p",0.0295,0.018,0,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/12580960'>PubMedLink</a>"," tarbase "," tarbase ",19.489509987591,17.3375282371271,0.911173999800804,-0.0259773295596812
6648,"SOD2","hsa-mir-330-3p","hsa-mir-424-5p",0.021,0.0275,0,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/12580960'>PubMedLink</a>"," tarbase "," tarbase ",19.772222193181,17.7076105175791,0.911173999800804,-0.0259773295596812
6648,"SOD2","hsa-mir-330-3p","hsa-mir-501-3p",0.0175,0.033,5e-04,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/12580960'>PubMedLink</a>"," tarbase ","mirtarbase  ",19.7417857015622,18.7292540563237,0.911173999800804,-0.0259773295596812
6648,"SOD2","hsa-mir-338-5p","hsa-mir-424-5p",0.3445,0.0285,0,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/12580960'>PubMedLink</a>"," tarbase "," tarbase ",19.8582293088066,18.4669412248379,0.911173999800804,-0.0259773295596812
6648,"SOD2","hsa-mir-340-5p","hsa-mir-212-3p",0.048,0.028,0.007,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/30779064'>PubMedLink</a>","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/12580960'>PubMedLink</a>","mirtarbase tarbase ","mirtarbase tarbase ",19.7794092195126,17.6545516403565,0.911173999800804,-0.0259773295596812
6648,"SOD2","hsa-mir-340-5p","hsa-mir-338-5p",0.0375,0.3955,0,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/30779064'>PubMedLink</a>","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/12580960'>PubMedLink</a>","mirtarbase tarbase "," tarbase ",19.8435177852953,18.5432112004414,0.911173999800804,-0.0259773295596812
6648,"SOD2","hsa-mir-340-5p","hsa-mir-425-5p",0.0485,0.035,0.004,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/30779064'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gSARC/30986552'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/12580960'>PubMedLink</a>","mirtarbase tarbase ","mirtarbase tarbase ",19.7794092195126,18.6551323554354,0.911173999800804,-0.0259773295596812
6648,"SOD2","hsa-mir-362-3p","hsa-mir-212-3p",0.5585,0.0405,0.007,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/12580960'>PubMedLink</a>","mirtarbase  ","mirtarbase tarbase ",19.4587623194015,17.8062037501846,0.911173999800804,-0.0259773295596812
6648,"SOD2","hsa-mir-362-3p","hsa-mir-424-5p",0.5675,0.0135,0,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/12580960'>PubMedLink</a>","mirtarbase  "," tarbase ",19.7279083443586,18.712172615911,0.911173999800804,-0.0259773295596812
6648,"SOD2","hsa-mir-421","hsa-mir-424-5p",0.0715,0.05,0.003,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/26758431'>PubMedLink</a>","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/12580960'>PubMedLink</a>","mirtarbase tarbase "," tarbase ",19.8303641117319,18.7840820486609,0.911173999800804,-0.0259773295596812
6648,"SOD2","hsa-mir-500a-3p","hsa-mir-106a-5p",0.145,0.525,0.0025,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/12580960'>PubMedLink</a>","mirtarbase tarbase ","mirtarbase tarbase ",19.7926517434287,18.2392259867202,0.911173999800804,-0.0259773295596812
6648,"SOD2","hsa-mir-500a-3p","hsa-mir-144-5p",0.1445,0.0585,0,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/12580960'>PubMedLink</a>","mirtarbase tarbase ","mirtarbase  ",19.9328308306067,17.7856800540089,0.911173999800804,-0.0259773295596812
6648,"SOD2","hsa-mir-500a-3p","hsa-mir-188-3p",0.1425,0.0685,0.0065,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/12580960'>PubMedLink</a>","mirtarbase tarbase "," tarbase ",19.5235155520365,18.4787201831603,0.911173999800804,-0.0259773295596812
6648,"SOD2","hsa-mir-500a-3p","hsa-mir-212-3p",0.124,0.0385,0.0095,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/12580960'>PubMedLink</a>","mirtarbase tarbase ","mirtarbase tarbase ",19.5235155520365,18.2820701822122,0.911173999800804,-0.0259773295596812
6648,"SOD2","hsa-mir-500a-3p","hsa-mir-224-5p",0.1515,0.6275,0,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/12580960'>PubMedLink</a>","mirtarbase tarbase "," tarbase ",19.8761916956807,18.5893456593163,0.911173999800804,-0.0259773295596812
6648,"SOD2","hsa-mir-500a-3p","hsa-mir-330-3p",0.154,0.0195,0,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/12580960'>PubMedLink</a>","mirtarbase tarbase "," tarbase ",19.7417857015622,18.0239967014407,0.911173999800804,-0.0259773295596812
6648,"SOD2","hsa-mir-500a-3p","hsa-mir-421",0.173,0.052,5e-04,FALSE,"NA","<a href='https://pubmed.ncbi.nlm.nih.gSARC/26758431'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/12580960'>PubMedLink</a>","mirtarbase tarbase ","mirtarbase tarbase ",19.9088656060661,18.7480280823555,0.911173999800804,-0.0259773295596812
6648,"SOD2","hsa-mir-500a-3p","hsa-mir-424-5p",0.1605,0.0135,5e-04,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/12580960'>PubMedLink</a>","mirtarbase tarbase "," tarbase ",19.7279083443586,18.7233910744511,0.911173999800804,-0.0259773295596812
6648,"SOD2","hsa-mir-500a-3p","hsa-mir-425-5p",0.166,0.051,0.0015,FALSE,"NA","<a href='https://pubmed.ncbi.nlm.nih.gSARC/30986552'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/12580960'>PubMedLink</a>","mirtarbase tarbase ","mirtarbase tarbase ",19.8170327374629,18.2313147561123,0.911173999800804,-0.0259773295596812
6648,"SOD2","hsa-mir-502-3p","hsa-mir-144-5p",0.4575,0.039,0.003,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/12580960'>PubMedLink</a>","mirtarbase tarbase ","mirtarbase  ",19.8415838494886,18.5776731592073,0.911173999800804,-0.0259773295596812
6648,"SOD2","hsa-mir-502-5p","hsa-mir-144-5p",0.152,0.0335,0.001,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/12580960'>PubMedLink</a>"," tarbase ","mirtarbase  ",19.9100305849525,18.2955536508046,0.911173999800804,-0.0259773295596812
6648,"SOD2","hsa-mir-502-5p","hsa-mir-212-3p",0.166,0.0455,0.0095,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/12580960'>PubMedLink</a>"," tarbase ","mirtarbase tarbase ",19.6257119481975,18.2820701822122,0.911173999800804,-0.0259773295596812
6648,"SOD2","hsa-mir-625-5p","hsa-mir-144-5p",0.2615,0.0595,0.0075,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/12580960'>PubMedLink</a>"," tarbase ","mirtarbase  ",19.9639810658561,18.8210818766273,0.911173999800804,-0.0259773295596812
6648,"SOD2","hsa-mir-625-5p","hsa-mir-22-3p",0.2245,0.015,0,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/12580960'>PubMedLink</a>"," tarbase "," tarbase ",19.872940832318,18.6200778344257,0.911173999800804,-0.0259773295596812
6648,"SOD2","hsa-mir-625-5p","hsa-mir-421",0.191,0.065,0.002,FALSE,"NA","<a href='https://pubmed.ncbi.nlm.nih.gSARC/26758431'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/12580960'>PubMedLink</a>"," tarbase ","mirtarbase tarbase ",19.9100305849525,18.782417793013,0.911173999800804,-0.0259773295596812
6648,"SOD2","hsa-mir-625-5p","hsa-mir-424-5p",0.2075,0.0245,0,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/12580960'>PubMedLink</a>"," tarbase "," tarbase ",19.8171215878157,18.6402631831611,0.911173999800804,-0.0259773295596812
6648,"SOD2","hsa-mir-653-5p","hsa-mir-144-5p",0.754,0.0555,0.004,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/12580960'>PubMedLink</a>"," tarbase ","mirtarbase  ",19.9174817337922,18.71741649606,0.911173999800804,-0.0259773295596812
6648,"SOD2","hsa-mir-653-5p","hsa-mir-330-3p",0.814,0.0135,0.0085,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/12580960'>PubMedLink</a>"," tarbase "," tarbase ",19.5486102507488,18.4787201831603,0.911173999800804,-0.0259773295596812
6648,"SOD2","hsa-mir-7-1-3p","hsa-mir-331-3p",0.1955,0.014,0.0015,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/12580960'>PubMedLink</a>"," tarbase "," tarbase ",19.772222193181,18.3949209018788,0.911173999800804,-0.0259773295596812
6660,"SOX5","hsa-mir-26a-5p","hsa-let-7f-5p",0.072,0.024,0,TRUE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/28365963'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30819403'>PubMedLink</a>"," tarbase "," tarbase ",13.7750298527535,11.7721047629347,0.998020194478108,-0.000704848038277132
6660,"SOX5","hsa-mir-34a-5p","hsa-mir-335-5p",0.0455,0.3465,0.004,TRUE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/28365963'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30819403'>PubMedLink</a>"," tarbase ","mirtarbase tarbase ",14.7563059573006,12.5467336882177,0.998020194478108,-0.000704848038277132
